TF_ID	Family_ID	TSource_ID	Motif_ID	MSource_ID	DBID	TF_Name	TF_Species	TF_Status	Family_Name	DBDs	DBD_Count	Cutoff	DBID	Motif_Type	MSource_Identifier	MSource_Type	MSource_Author	MSource_Year	PMID	MSource_Version	SR_Model	SR_NoThreshold	TfSource_Name	TfSource_URL	TfSource_Year	TfSource_Month	TfSource_Day
T204482_2.00	F223_2.00	TS12_2.00	M02682_2.00	MS31_2.00	AT2G34710	ATHB-14	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	MA0573.1	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204482_2.00	F223_2.00	TS12_2.00	M06898_2.00	MS46_2.00	AT2G34710	ATHB-14	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	PHV_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204482_2.00	F223_2.00	TS12_2.00	M06899_2.00	MS46_2.00	AT2G34710	ATHB-14	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	ATHB15_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204482_2.00	F223_2.00	TS12_2.00	M10623_2.00	MS59_2.00	AT2G34710	ATHB-14	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$ATHB9_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204483_2.00	F223_2.00	TS12_2.00	M02227_2.00	MS64_2.00	AT2G35940	BLH1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6041	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204483_2.00	F223_2.00	TS12_2.00	M03093_2.00	MS33_2.00	AT2G35940	BLH1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	MEIS3_1	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204483_2.00	F223_2.00	TS12_2.00	M03094_2.00	MS33_2.00	AT2G35940	BLH1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	MEIS3_2	SELEX	Jolma2013	SELEX	Jolma	2013	23332764	January 2013	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204483_2.00	F223_2.00	TS12_2.00	M04951_2.00	MS62_2.00	AT2G35940	BLH1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	MEIS3_eDBD_HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204483_2.00	F223_2.00	TS12_2.00	M04952_2.00	MS62_2.00	AT2G35940	BLH1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	MEIS3_eDBD_Methyl-HT-SELEX	SELEX	Yin2017	SELEX	Yin	2017	28473536	April 2017	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204483_2.00	F223_2.00	TS12_2.00	M10627_2.00	MS59_2.00	AT2G35940	BLH1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$ATH1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204484_2.00	F223_2.00	TS12_2.00	M02041_2.00	MS64_2.00	AT2G36610	ATHB-22	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH5883	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204485_2.00	F223_2.00	TS12_2.00	M01065_2.00	MS56_2.00	AT2G44910	ATHB-4	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8184	PBM	Stam_Arabidopsis	PBM	Sullivan	2014	25220462	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204485_2.00	F223_2.00	TS12_2.00	M02042_2.00	MS64_2.00	AT2G44910	ATHB-4	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8667	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204486_2.00	F223_2.00	TS12_2.00	M02043_2.00	MS64_2.00	AT2G46680	ATHB-7	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8090	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204486_2.00	F223_2.00	TS12_2.00	M06911_2.00	MS46_2.00	AT2G46680	ATHB-7	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	ATHB7_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204487_2.00	F223_2.00	TS12_2.00	M06912_2.00	MS46_2.00	AT3G01220	ATHB-20	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	ATHB20_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204487_2.00	F223_2.00	TS12_2.00	M06913_2.00	MS46_2.00	AT3G01220	ATHB-20	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	ATHB20_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204488_2.00	F223_2.00	TS12_2.00	M02683_2.00	MS31_2.00	AT3G01470	HAT5	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	MA0008.2	SELEX	JASPAR	JASPAR	Mathelier	2014	24194598	August 2014	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204488_2.00	F223_2.00	TS12_2.00	M06914_2.00	MS46_2.00	AT3G01470	HAT5	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	HAT5_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204488_2.00	F223_2.00	TS12_2.00	M06915_2.00	MS46_2.00	AT3G01470	HAT5	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	HAT5_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204488_2.00	F223_2.00	TS12_2.00	M10624_2.00	MS59_2.00	AT3G01470	HAT5	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	P$ATHB1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M01252_2.00	MS57_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH11300	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M02039_2.00	MS64_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH7664	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M02046_2.00	MS64_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH8244	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M02048_2.00	MS64_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH8203	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06904_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	EDT1_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06917_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HDG1_col100_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06918_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HDG1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06919_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	ANL2_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06920_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	ANL2_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06921_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	PDF2_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M06931_2.00	MS46_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HDG7_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M10625_2.00	MS59_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$PDF2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M10626_2.00	MS59_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$ML1_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M10628_2.00	MS59_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$HDG9_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204489_2.00	F223_2.00	TS12_2.00	M10629_2.00	MS59_2.00	AT3G03260	HDG8	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$HDG7_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204490_2.00	F223_2.00	TS12_2.00	M06916_2.00	MS46_2.00	AT3G03660	WOX11	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	WOX11_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204491_2.00	F223_2.00	TS12_2.00	M00866_2.00	MS21_2.00	AT3G11260	WOX5	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	WOX13	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204491_2.00	F223_2.00	TS12_2.00	M02049_2.00	MS64_2.00	AT3G11260	WOX5	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6461	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204491_2.00	F223_2.00	TS12_2.00	M02137_2.00	MS64_2.00	AT3G11260	WOX5	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6141	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204491_2.00	F223_2.00	TS12_2.00	M06905_2.00	MS46_2.00	AT3G11260	WOX5	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	WUS1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204491_2.00	F223_2.00	TS12_2.00	M06906_2.00	MS46_2.00	AT3G11260	WOX5	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	WUS1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204492_2.00	F223_2.00	TS12_2.00	M00866_2.00	MS21_2.00	AT3G18010	WOX1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	WOX13	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204492_2.00	F223_2.00	TS12_2.00	M02049_2.00	MS64_2.00	AT3G18010	WOX1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6461	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204492_2.00	F223_2.00	TS12_2.00	M02137_2.00	MS64_2.00	AT3G18010	WOX1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6141	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204492_2.00	F223_2.00	TS12_2.00	M06905_2.00	MS46_2.00	AT3G18010	WOX1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	WUS1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204492_2.00	F223_2.00	TS12_2.00	M06906_2.00	MS46_2.00	AT3G18010	WOX1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	WUS1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204493_2.00	F223_2.00	TS12_2.00	.	.	AT3G18380	AT3G18380	Arabidopsis_thaliana	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204494_2.00	F223_2.00	TS12_2.00	M02044_2.00	MS64_2.00	AT3G19510	HAT3.1	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH7371	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204495_2.00	F223_2.00	TS12_2.00	M00728_2.00	MS11_2.00	AT3G60390	HAT3	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH7400	PBM	Chang2013	PBM	Chang	2013	23795294	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204496_2.00	F223_2.00	TS12_2.00	M06917_2.00	MS46_2.00	AT3G61150	HDG1	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	HDG1_col100_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204496_2.00	F223_2.00	TS12_2.00	M06918_2.00	MS46_2.00	AT3G61150	HDG1	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	HDG1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204497_2.00	F223_2.00	TS12_2.00	M00865_2.00	MS21_2.00	AT3G61890	ATHB-12	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	ATHB12	PBM	Franco_Zorrilla2014	PBM	Franco-Zorrilla	2014	24477691	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204497_2.00	F223_2.00	TS12_2.00	M02045_2.00	MS64_2.00	AT3G61890	ATHB-12	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH7207	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204498_2.00	F223_2.00	TS12_2.00	M02046_2.00	MS64_2.00	AT4G00730	ANL2	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8244	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204498_2.00	F223_2.00	TS12_2.00	M06919_2.00	MS46_2.00	AT4G00730	ANL2	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	ANL2_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204498_2.00	F223_2.00	TS12_2.00	M06920_2.00	MS46_2.00	AT4G00730	ANL2	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	ANL2_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204499_2.00	F223_2.00	TS12_2.00	.	.	AT4G02560	LD	Arabidopsis_thaliana	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204500_2.00	F223_2.00	TS12_2.00	M01253_2.00	MS57_2.00	AT4G03250	AT4G03250	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH11258	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204501_2.00	F223_2.00	TS12_2.00	M06921_2.00	MS46_2.00	AT4G04890	PDF2	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	PDF2_col	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204501_2.00	F223_2.00	TS12_2.00	M10625_2.00	MS59_2.00	AT4G04890	PDF2	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	P$PDF2_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204502_2.00	F223_2.00	TS12_2.00	M01254_2.00	MS57_2.00	AT4G08150	KNAT1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH11259	PBM	TF_Evolution	PBM	Lambert	2019	NULL	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204502_2.00	F223_2.00	TS12_2.00	M02037_2.00	MS64_2.00	AT4G08150	KNAT1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH7296	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204502_2.00	F223_2.00	TS12_2.00	M02138_2.00	MS64_2.00	AT4G08150	KNAT1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH5816	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204502_2.00	F223_2.00	TS12_2.00	M02139_2.00	MS64_2.00	AT4G08150	KNAT1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH6328	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204502_2.00	F223_2.00	TS12_2.00	M10790_2.00	MS59_2.00	AT4G08150	KNAT1	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	P$KNOX3_01	Transfac	Transfac	Transfac	Matys	2006	16381825	7.0	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204503_2.00	F223_2.00	TS12_2.00	.	.	AT4G12750	AT4G12750	Arabidopsis_thaliana	N	Homeodomain	Homeobox	1	0.598692764790911	.	.	.	.	.	.	.	.	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M00728_2.00	MS11_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH7400	PBM	Chang2013	PBM	Chang	2013	23795294	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M01065_2.00	MS56_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH8184	PBM	Stam_Arabidopsis	PBM	Sullivan	2014	25220462	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M02042_2.00	MS64_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH8667	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M02047_2.00	MS64_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	pTH8107	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06902_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	ATHB18_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06903_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	ATHB18_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06922_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HAT1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06923_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HAT1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06926_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HAT22_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06929_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HAT2_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204504_2.00	F223_2.00	TS12_2.00	M06930_2.00	MS46_2.00	AT4G16780	HAT4	Arabidopsis_thaliana	I	Homeodomain	Homeobox	1	0.598692764790911	HAT2_col_v31	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204505_2.00	F223_2.00	TS12_2.00	M02047_2.00	MS64_2.00	AT4G17460	HAT1	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	pTH8107	PBM	Zoo_01	PBM	Weirauch	2014	25215497	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204505_2.00	F223_2.00	TS12_2.00	M06922_2.00	MS46_2.00	AT4G17460	HAT1	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	HAT1_col_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
T204505_2.00	F223_2.00	TS12_2.00	M06923_2.00	MS46_2.00	AT4G17460	HAT1	Arabidopsis_thaliana	D	Homeodomain	Homeobox	1	0.598692764790911	HAT1_colamp_a	Dap-seq	OMalley2016	Dap-seq	OMalley	2016	27203113	NULL	SimilarityRegression	False	Ensembl	http://www.ensembl.org/	2018	Dec	8
